Compound,Compound_ID,Accepted,Adducts,Formula,Score,Fragmentation_Score,Mass_Error_ppm,Isotope_Similarity,Theoretical_Isotope_Distribution,Link,Description,Neutral_mass_Da,mz,Charge,Retention_time_min,Reason_of_identification,Number_of_identifications,Maximum_score,Second_highest_score,HYG_001,HYG_002,HYG_003,HYG_004,HYG_005,HYG_006,HYG_008,HYG_009,HYG_010,HYG_011,HYG_012,HYG_013,HYG_014,HYG_015,HYG_016,HYG_017,HYG_018,HYG_019,HYG_020,HYG_021,HYG_022,HYG_023,HYG_024,HYG_025,HYG_026,HYG_027,HYG_028,HYG_029,HYG_030,HYG_031,HYG_032,HYG_033,HYG_034,HYG_035,HYG_036,HYG_037,HYG_038,HYG_039,HYG_040,HYG_041,HYG_042,HYG_043,HYG_044,HYG_045,HYG_046,HYG_047,HYG_048,HYG_049,HYG_050,HYG_051,HYG_052,HYG_053,HYG_054,HYG_055,HYG_056,HYG_057,HYG_058,HYG_059,HYG_060,HYG_061
1.02_739.0874m/z,CSID82874,*,2M+H,C9H15N5O7S2,34.1,0,-3.273670327,74.33671139,100 - 13.6 - 11.3 - 1.39 - 0.467,http://nonlinear.com/redirect/outbound?p=chemspider&param=82874,amidosulfuron,NA,739.0874402,1,1.0239,Only identification found,1,34.1,34.1,0,0,0,0,0,22.00914957,0,0,2.460486549,0,0,0,0,0,0,0,6.886025895,0,0,0,0.290793764,0,0,0,0,0.117011838,0,0,0,2724.613338,0,0,0.89606586,0,0,11.95086044,1.508765674,0,0,7.18585868,0,0,0,0,0,0.417917052,0,0.067224951,0,0,0,0.601125634,0,0,0,0,0,0,0,12.56578616
1.04_587.3994m/z,CSID30908636,*,M+NH4,C36H48BNO4,21.7,1.46,-3.593286979,11.37332153,22.6 - 100 - 38.3 - 8.13 - 1.23 - 0.146,http://nonlinear.com/redirect/outbound?p=chemspider&param=30908636,"6-Methyl-2-((1E,3E,5E,7E,9E,11E,13E,15E,17E)-3,7,12,16-tetramethyl-18-(2,6,6-trimethylcyclohex-1-en-1-yl)octadeca-1,3,5,7,9,11,13,15,17-nonaen-1-yl)-1,3,6,2-dioxazaborocane-4,8-dione",NA,587.3994186,1,1.0353,Only identification found,1,21.7,21.7,0,0,0,0,0,278.930395,0,0,0,0,0,0,0,0,0,0,76.04206491,0,0,0,0,0,0,0,0,0,0,0,0,172.5737333,0,0,0,0,0,160.7855268,0,0,0,28.39190343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.136752653,104.8186012,0,0,1238.874402
1.04_479.2874m/z,CSID79536433,*,M+NH4,C32H35NSi,33.8,1.63,-0.738014264,68.06503583,100 - 40.5 - 11.2 - 2.17 - 0.292,http://nonlinear.com/redirect/outbound?p=chemspider&param=79536433,"9-[(4S)-4-(2-Phenylethyl)-6-(triethylsilyl)-2,5-hexadiyn-1-yl]-9H-carbazole",NA,479.2873621,1,1.039116667,Only identification found,1,33.8,33.8,3519.232078,2991.404826,1618.377463,1332.847413,751.169273,4476.877841,2325.353815,7940.612929,1103.340927,2672.978296,102.4893754,1197.417928,2959.680198,0.009933306,451.7745066,1157.351164,12770.3577,99.81737363,2979.526182,3963.026261,602.2303287,1932.245478,331.2208171,6695.540346,1992.700393,2721.769742,415.8192298,1103.1832,990.4136839,4439.559368,995.8470673,0,939.4787146,1686.707827,9722.380512,10965.69226,745.050063,2326.729489,686.0603423,1232.00807,2227.371568,805.3013565,3856.797224,1802.421118,1543.562557,2593.98347,2219.203687,1206.164448,649.4685677,1247.082862,3395.833473,3894.32006,6930.59867,8.370023773,14453.71898,9798.96433,4053.541686,1870.427047,1524.131612,440.4600087
1.04_461.3223m/z,CSID13628319,*,M+Na,C26H46O5,35.8,0.387,-3.24227753,82.55458177,100 - 28.8 - 5.03 - 0.653,http://nonlinear.com/redirect/outbound?p=chemspider&param=13628319,"27-Nor-5β-cholestane-3α,7α,12α,24,25-pentol",NA,461.3223245,1,1.042916667,Only identification found,1,35.8,35.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.04199219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.04_758.9766m/z,CSID984,*,M+K,C15H26N5O20P4+,38.3,0,2.577811104,94.52357702,100 - 19.1 - 5.84 - 0.883 - 0.155,http://nonlinear.com/redirect/outbound?p=chemspider&param=984,6-Amino-9-[5-O-(hydroxy{[hydroxy(phosphonooxy)phosphoryl]oxy}phosphoryl)pentofuranosyl]-1-(5-O-phosphonopentofuranosyl)-9H-purin-1-ium,NA,758.9766251,1,1.042916667,Only identification found,1,38.3,38.3,86250.23338,111013.7622,106689.1604,94692.08715,111037.2,1105.503691,96678.90592,130361.3779,109775.8913,113656.3325,105100.8687,21430.68324,7751.327393,7370.725389,102005.2032,79304.40966,238.5826098,65304.08436,79546.25215,13629.81588,81967.06878,107645.0269,89162.31946,24535.10058,64743.3507,73968.76167,80052.87161,37319.01619,69895.66056,1273.265075,75461.25936,93940.94505,79131.76751,69020.22654,13918.69311,2221.563704,83994.32296,61866.61935,87912.2623,961.9049339,110125.1699,105977.8209,99236.6701,113039.6239,86456.68447,103711.5148,60959.72684,121567.5063,65716.60419,63859.5411,23329.73017,27908.75056,20221.51999,1703.516985,18563.5931,58.12271118,0,67666.81781,50615.61287,3711.648425
1.06_412.7814m/z,CSID9583151,*,M+H-2H2O,C9H6I2OS2,37.4,0,0.598145205,87.88294227,100 - 11.4 - 9.84 - 1 - 0.313,http://nonlinear.com/redirect/outbound?p=chemspider&param=9583151,Bis(2-iodo-3-thienyl)methanol,NA,412.7813679,1,1.061933333,Maximum score by at least 10 points,2,37.4,21.7,0.222487816,2.736272339,0,0.105062676,0,11.64589733,1.541964049,0,0,0.612013557,0,1.899383896,116.8828152,0,0,0,0,0,0.0229772,0.227513969,0,0.359613262,0,33.59060368,0.307361479,1.493201933,0,28.70739138,0,1000.573274,0,0,0,0,41.61344013,10.60721983,0,0.279997991,0.168606014,0.304726338,0.002445532,0,2.170747504,0.224443371,0.207736225,0,21.12206682,0,0,0,16.61519837,8.144897988,238.9999657,0,40.66259579,2.847157389,0,0,0,8.616802896
1.07_450.3602m/z,CSID24606281,*,M+H-2H2O,C26H55NO3Si2,34.3,0,4.070187589,76.34565423,100 - 39.4 - 14.7 - 3.41 - 0.649,http://nonlinear.com/redirect/outbound?p=chemspider&param=24606281,"N-{2,2,8,8-Tetramethyl-4-[(1E)-1-pentadecen-1-yl]-3,7-dioxa-2,8-disilanonan-5-yl}acetamide",NA,450.3601706,1,1.065733333,Only identification found,1,34.3,34.3,93.61859315,0,122.5043492,15.30205728,0,91.36877394,0,703.9037721,22.85346985,189.3424344,35.77955627,1471.631855,297.8138297,8.424651861,20.41090393,0,121.9596407,19.46422782,146.9339708,79.08498258,0,0,93.5217477,0,0,53.37428284,37.08721156,763.9488978,74.33130249,4905.367498,0,16.62417603,28.36521912,60.06069946,152.8076504,1783.107909,0,0,285.1898184,3262.014754,0,0,0,0,0,0,3.601424019,0,0,18.31970215,1988.942011,670.1634348,1657.084907,467.8400123,0,3284.871946,8.730173653,0,0,414.4772806
1.07_937.1940m/z,CSID24603789,*,M+H-2H2O,C60H47FeN2P3Si,20.5,0,0.815624653,3.536885368,6.26 - 4.46 - 100 - 72.7 - 29.8 - 8.64 - 1.92 - 0.338,http://nonlinear.com/redirect/outbound?p=chemspider&param=24603789,Iron(2+) phenyldiazenide tris[2-(diphenylphosphino)phenyl](dihydrido)silicate(1-) (1:1:1),NA,937.194013,1,1.07335,Only identification found,1,20.5,20.5,0.390775826,0,7.224431187,0.541028061,0,193.7795823,2.924864853,0,0,5.43806813,0,5.478871645,3736.219198,1031.196966,0.954305396,0,16.22518007,0,1.943851966,8.146586425,0,4.109384082,2.279374153,22.39998554,0.686984189,1.831534492,0,415.3264245,6.490210404,3430.343222,0.005271591,0,0,8.661071856,84.03592523,27.97098289,0.436041009,0.316271671,2.570220079,48.61166943,0.072805393,0,1.296689543,0.717336755,0,2.701351495,0.323005928,0.077435681,0.001622965,0,22.70337415,15.75723284,1155.368681,314.1116682,33.95699862,84.3094428,0.978361278,1.193178864,4.489769663,224.7302515
1.08_476.3611m/z,CSID24604515,*,M+NH4,C26H50O2S2,35.8,1.92,4.37248062,82.28190134,100 - 30.4 - 13.9 - 3.22 - 0.712 - 0.12,http://nonlinear.com/redirect/outbound?p=chemspider&param=24604515,"3,3′-Disulfanediyldi(4-tridecanone)",NA,476.3610525,1,1.07715,Only identification found,1,35.8,35.8,0,0,0,0,0,25.1091749,0,0.55451222,0,0,0,5.146211667,213.0951497,188.6769083,0,0,12.97745059,0,0,0.552882462,0,0,0,7.899608361,0,0,0,51.23171995,0,3862.858654,0,0,0,0,13.67339423,92.21795963,0,0.639604321,0,13.90532068,0,0,0,0,0,0,0,0,0,0,12.44554616,5.343281113,124.0299689,10.11789103,13.7439325,12.80084864,9.694253574,0,0,47.95382283
1.08_674.8946m/z,CSID79536204,*,2M+H,C10H12INS2,36.4,0,-5.701979644,88.3589482,100 - 12.9 - 9.81 - 1.12 - 0.308,http://nonlinear.com/redirect/outbound?p=chemspider&param=79536204,"2-(2,2′-Bithiophen-5-yl)ethanaminium iodide",NA,674.8946119,1,1.08475,Only identification found,1,36.4,36.4,1.83161329,2.798538237,1.420631671,0,2.93395421,236.1556838,16.234882,0,0.092524316,3.770007108,0,0,2182.235814,25063.91633,0,0.838380844,0,0,1.863805981,1.683702194,0,1.492126801,0,0,1.7515938,0,0.642886176,8.597452908,0,482.5165036,4.111521192,0,0,0,0,0,15.16447221,0.573346406,2.746176205,0,9.738721644,4.468539686,0,0,0,0,0,3.115802062,0,0,0,0.933429197,11.10966651,3311.097351,1.36311654,0,0,0,0,6.462722878
1.10_733.6373m/z,CSID4870508,*,2M+H,C23H42O3,35.9,0,4.383019907,84.45940266,100 - 25.5 - 3.73 - 0.399,http://nonlinear.com/redirect/outbound?p=chemspider&param=4870508,Tetrahydro-2-furanylmethyl (9E)-9-octadecenoate,NA,733.6372775,1,1.096166667,Only identification found,1,35.9,35.9,0,0,0,0,0,0,0,0,0,0,0,0,1023.301409,1888.958433,0,0,0,0,0,0,0,0,0,0,0,0,0,6.645575278,0,29.04219757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.80329175,58889.43699,0,0,0,0,0,0
1.10_1089.9295m/z,CSID4371553,*,2M+H,C34H60N2O3,33.3,0,1.33170806,67.89740695,100 - 38.3 - 7.75 - 1.1 - 0.121,http://nonlinear.com/redirect/outbound?p=chemspider&param=4371553,"1-(3-{[(3β,5α,7α,24R)-7,24-Dihydroxycholestan-3-yl]amino}propyl)-2-pyrrolidinone",NA,1089.929515,1,1.103766667,Only identification found,1,33.3,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1687.211495,0,0,0,0,0,0
1.11_496.5449m/z,CSID474943,*,M+NH4,C33H66O,33.8,0.198,-0.682954303,69.45681383,100 - 36.5 - 6.67 - 0.816,http://nonlinear.com/redirect/outbound?p=chemspider&param=474943,Tritriacontan-3-one,NA,496.5448657,1,1.107583333,Only identification found,1,33.8,33.8,0,0,0,0,0,0,0,0,0,0,0,0,0,184.1928676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115818091,0,0,0,0,0,0
1.12_756.9819m/z,CSID65324417,*,2M+H,C15H12BrClN4O,25.2,0,-2.595634828,29.19642741,76.4 - 13.6 - 100 - 17.7 - 25.4 - 4.36 - 0.412,http://nonlinear.com/redirect/outbound?p=chemspider&param=65324417,[1-(3-Bromobenzyl)-1H-pyrazol-3-yl](4-chloro-5-pyrimidinyl)methanol,NA,756.9819162,1,1.1228,Only identification found,1,25.2,25.2,0,0,0,0,0,0,0,0,0,0,0,16.3266645,47.40681611,0,0,0,0,0,0,78.49666852,0,0,0,0,0,0,0,31.73173574,0,0,0,0,0,0,123.3087373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.464271,12.40457144,2055.603607,34.48788548,0,0,0,0,0
1.13_374.2984m/z,CSID21169190,*,M+Na,C22H[2]4H[1]33NO2,28.2,0.0607,4.564790886,46.32939543,100 - 24.7 - 3.32 - 0.32,http://nonlinear.com/redirect/outbound?p=chemspider&param=21169190,Anandamide-d4,NA,374.2983603,1,1.1304,Only identification found,1,28.2,28.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.14_632.8843m/z,CSID2927,*,2M+H,C14H8Cl4,24.8,0,1.641732938,26.19451323,77.6 - 11.8 - 100 - 15.1 - 48.6 - 7.29 - 10.6 - 1.57 - 0.919 - 0.128,http://nonlinear.com/redirect/outbound?p=chemspider&param=2927,dichlorodiphenyldichloroethylene,NA,632.8843358,1,1.141816667,Only identification found,1,24.8,24.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.14_648.4507m/z,CSID4953647,*,M+Na,C36H70CoO4,35.5,0,1.331589136,78.90963554,100 - 39.9 - 8.57 - 1.3 - 0.156,http://nonlinear.com/redirect/outbound?p=chemspider&param=4953647,COBALTOUS STEARATE,NA,648.4506595,1,1.141816667,Only identification found,1,35.5,35.5,75.18863971,108.8570763,64.20173843,35.27944245,1379.932284,25.22548733,62.29591064,3.176363348,186.5702337,58.56096045,219.6668642,130.3142142,188.052141,0,307.2025459,247.9931933,189.4447063,265.8584518,144.1417511,6.659311231,393.9524542,364.8755793,339.050617,349.0289692,337.8842871,75.70282806,109.1552276,122.7174942,26.900445,3374.208697,128.9738245,224.1921014,144.4803655,47.8285821,14.30903356,38.07446893,815.8058027,187.1021669,280.9681615,4.694250512,276.3370755,340.6458459,273.2366977,278.171742,209.4930048,190.6541079,163.4626552,298.3576126,419.7687563,247.7566359,29.91713824,40.07397217,73.818777,3023.782911,8.380400326,1.907628526,0,197.2428607,131.6934058,52.03459227
1.16_713.4408m/z,CSID9188919,*,2M+H,C22H32O2Si,30.4,0,-1.094212211,53.21245289,100 - 29.3 - 7.8 - 1.28 - 0.146,http://nonlinear.com/redirect/outbound?p=chemspider&param=9188919,6-{[(2-Methyl-2-propanyl)(diphenyl)silyl]oxy}-1-hexanol,NA,713.4408109,1,1.157033333,Only identification found,1,30.4,30.4,24373.40134,25405.75259,17153.81295,18385.73065,35119.75316,6697.941928,22252.48095,25748.68133,34108.02268,19161.77703,50887.02335,6757.864815,6184.218731,6.319558646,20341.83843,28145.09247,16139.44375,21539.49863,16487.94274,7078.431547,32295.92203,23287.81049,13715.76357,12441.58443,20162.81152,11813.37672,15280.07624,5257.861728,12169.16657,8318.20261,10996.084,9052.364248,18618.24476,11753.95397,10238.61507,29657.2356,36170.938,22896.01461,17100.57095,3627.746728,20784.90652,17833.39381,28249.19261,24737.63768,28030.46096,39342.00918,32735.09287,34188.08098,29314.64497,18465.47689,11143.72966,7664.311535,10047.74854,4758.244542,7295.092332,4563.359363,3167.912231,16144.37986,13819.26081,1745.483178
1.16_572.3453m/z,CSID21169059,*,M+NH4,C31H38N8O2,37.1,4.65,-0.452878828,81.52710159,100 - 37 - 7.06 - 0.926,http://nonlinear.com/redirect/outbound?p=chemspider&param=21169059,[4-({2-[(trans-4-Aminocyclohexyl)amino]-9-(4-ethoxyphenyl)-9H-purin-6-yl}amino)phenyl](1-piperidinyl)methanone,NA,572.3453465,1,1.160833333,Only identification found,1,37.1,37.1,9731.952164,5603.554268,2423.926209,2940.265502,9531.166889,3978.148273,12978.56194,201.6031203,2424.195285,9973.971117,14563.08115,5031.24525,8913.963833,0,8940.043764,6617.834109,6022.782459,4981.222928,4968.874625,12339.49195,16008.3005,10504.53186,8976.605891,20815.72435,2308.23175,4665.490239,6276.525808,1441.755847,4782.002007,2838.105653,5655.562088,14055.40259,3877.10138,3495.269983,8429.423549,11727.45047,9246.063366,4655.807675,13955.29295,7397.788536,5730.804219,5305.171064,4345.981079,11551.70648,6094.491064,4202.399769,6288.160273,4125.53428,6428.036618,3664.7959,6513.085176,916.721252,1902.385504,146.3329733,122.0221872,1932.490117,10039.20328,6740.59684,3073.622406,5483.427052
1.16_761.0043m/z,CSID325538,*,2M+H,C16H10Cl2N2O5,29.8,0,4.765145819,54.63486729,100 - 18.3 - 66.5 - 12 - 11.9 - 2.05 - 0.282,http://nonlinear.com/redirect/outbound?p=chemspider&param=325538,"5,7-Dichloro-3-hydroxy-3-[2-(3-nitrophenyl)-2-oxoethyl]-1,3-dihydro-2H-indol-2-one",NA,761.0042519,1,1.160833333,Only identification found,1,29.8,29.8,206.4534973,0,0,0,0,20787.74307,0,0,174.1034219,0,0,0,1462.037259,139.3089895,0,70.36648849,347.8849151,48.33941525,0,5849.895566,72.13485735,0,0,2414.134632,104.6215804,0,0,46.61276333,77.41431274,3405.118984,32.96621874,0,0,93.16387352,326.8747398,5994.443813,0,0,54.85017179,44756.71783,0,45.5351502,0,0,376.3037928,0,1441.117747,0,36.57981388,0,16.7721359,152.0584546,86.08774787,756.7746659,90.55276445,17844.14172,5266.801105,49.77145386,224.1231923,97.33197856
1.16_1031.3432m/z,CSID35031866,*,2M+H,C27H34BrNO4,26.3,0,1.66990344,33.52814758,97.6 - 29.4 - 100 - 29.2 - 5 - 0.628,http://nonlinear.com/redirect/outbound?p=chemspider&param=35031866,"(1R,5R)-3-{[3-(Benzoyloxy)-2-phenylpropanoyl]oxy}-8-isopropyl-8-methyl-8-azoniabicyclo[3.2.1]octane bromide",NA,1031.343239,1,1.160833333,Only identification found,1,26.3,26.3,41.85003662,0,210.1994638,0,0,0,0,1977.197988,0,205.3244629,0,1405.467568,710.8441292,0.740478235,170.2994394,0,0,0,65.24945068,1406.474241,0,0,37.15423584,0,0,116.2773437,89.96727728,744.2545156,30.30944824,0,0,0,0,0,542.7553701,0,0,0,301.4359131,0,0,0,79.20147705,0,0,0,0,0,0,0,1665.703556,1823.275775,2439.815489,0,99.05847073,0,0,0,26.10394287,0
1.16_675.2268m/z,CSID24603644,*,M+NH4,C46H27NO4,32.1,0,-1.601481882,62.46364438,100 - 50.6 - 13.3 - 2.44 - 0.345,http://nonlinear.com/redirect/outbound?p=chemspider&param=24603644,"Di-1-pyrenyl 2,2′-iminodibenzoate",NA,675.226781,1,1.164633333,Only identification found,1,32.1,32.1,0,0,3.400617997,5.782720558,1.14759701,0,0,0,6.647125565,4.854614258,0,0,720.7343037,11307.24273,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3303273,12.60842997,224.6337498,0,0,0,4.245849609,0,0,13.80988488,10.88801858,0,2.693410361,4.167830232,0,0,0,0,0,10.33694894,8.649006299,8.526547726,0,0,0,2.098172001,14848.51425,0.165875103,0,0,7.098144531,11.35020242,4.794182426
1.18_392.8119m/z,CSID3463,*,M+Na,C10H5Cl7,21.5,0,4.243753453,12.19417932,44.6 - 4.85 - 100 - 10.9 - 96.2 - 10.4 - 51.5 - 5.56 - 16.6 - 1.78 - 3.21 - 0.342 - 0.349,http://nonlinear.com/redirect/outbound?p=chemspider&param=3463,HEPTACHLOR,NA,392.8118841,1,1.180816667,Only identification found,1,21.5,21.5,0,0,0,0,0,0.406906918,0,0,0,0,0,0,5.778749157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.6030304,0,0,0,0,0.52943034,0.049559413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01235651,11.80189902,12186.98584,0.277430171,0.075592521,0,0,0,9.593614301
1.18_556.3647m/z,CSID19958909,*,M+H-H2O,C33H51NO7,37.6,44.2,2.482486908,46.69760707,100 - 36.9 - 8.06 - 1.3 - 0.169,http://nonlinear.com/redirect/outbound?p=chemspider&param=19958909,Cycloposine,NA,556.3646881,1,1.180816667,Only identification found,1,37.6,37.6,50.175354,0,0,0,55.46551418,1720.261637,0,345.5886378,278.6916529,6.479531206,3710.460348,324.0172874,4596.766061,0,0,0,2127.114143,0,0,1744.638178,130.1186134,36.51776123,0,1989.33358,41.71749878,0,0,2.255408387,0,62.95659631,0,1.164258673,156.9520268,0,2808.488693,2999.643747,114.604888,55.11746216,4.428986661,1576.259115,0,0,92.85437012,0,0,48.2059021,0,130.8427739,130.815094,74.60943604,962.4760115,224.6342292,84.38428012,36.90844574,738.2456983,819.1810707,11498.72785,0,0,1314.451326
1.19_241.2071m/z,CSID34400,*,M+H-2H2O,C17H28N2O,36.2,1.14,2.942936753,83.34361523,100 - 19.5 - 2 - 0.144,http://nonlinear.com/redirect/outbound?p=chemspider&param=34400,Etidocaine,NA,241.207124,1,1.188416667,Only identification found,1,36.2,36.2,0,30.40831555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.17668152,1.614145996,0,38.69845704,0,9.626239326,0,5090.204429,0,0,113.5902497,0,0,0,0,1.774429662,0,0,20.49980164,890.9705556,35.40830836,0,0,4.56993103,0,0,0,0,0,0,0,0,0,0,0,3566.373701,24671.73097,0.231271297,1360.317942,0,0,2.586204363,0,3.704528809
1.19_457.3461m/z,CSID30777172,*,M+H,C33H44O,34.9,1.33,-0.789274855,73.95515662,100 - 36.2 - 6.58 - 0.799,http://nonlinear.com/redirect/outbound?p=chemspider&param=30777172,"(3E,5E,7E,9E,11E,13E,15E,17Z,19E)-5,9,14,18-Tetramethyl-20-(2,6,6-trimethyl-1-cyclohexen-1-yl)-3,5,7,9,11,13,15,17,19-icosanonaen-2-one",NA,457.3461323,1,1.188416667,Only identification found,1,34.9,34.9,0,0,0,0,0,0,0,0,0,0,0,0,78.27661434,320.7598114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.9894851,0,0,0,0,0,2.191203268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.255828901,11016.94129,0,0,0,0,0,0
1.19_797.2905m/z,CSID65328714,*,2M+H,C21H18BF3N2O2,27.3,0,0.640951543,37.30819614,23.5 - 100 - 23.1 - 3 - 0.28,http://nonlinear.com/redirect/outbound?p=chemspider&param=65328714,"Methyl 3-(1H-naphtho[1,8-de][1,3,2]diazaborinin-2(3H)-yl)-3-[4-(trifluoromethyl)phenyl]propanoate",NA,797.2904728,1,1.192233333,Only identification found,1,27.3,27.3,0,0,0,0,0,0,0,0,0,0,0,0,511.7184564,2318.495253,0,0,0,0,0,0,0,0,0,0.19051938,0,0,0,0,0,414.7265708,0,0,0,0,0.013256642,0,0,0,0,0,0,0.019083861,0,0,0.034118352,0,0,0.348558943,0.001836904,0,0,0,15.15463637,8604.441338,0,0,0,0,0,0
1.21_445.9694m/z,CSID65326168,*,M+NH4,C11H7F6IO3,37,0,2.636514801,88.2026225,100 - 12.1 - 1.28,http://nonlinear.com/redirect/outbound?p=chemspider&param=65326168,"1,2-Benziodoxole, 1-(acetyloxy)-3,3-bis(trifluoromethyl)-",NA,445.9693648,1,1.20745,Only identification found,1,37,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.22_704.2696m/z,CSID21242908,*,M+K,C33H47NO13,35.6,6.3,2.512769892,74.73240082,100 - 37.1 - 9.36 - 1.77 - 0.277,http://nonlinear.com/redirect/outbound?p=chemspider&param=21242908,Natamycin,NA,704.2695708,1,1.21885,Only identification found,1,35.6,35.6,0,0,0,0,0,0,0,0,0,0,0,0,72.78725737,3973.2173,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233438576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,930.8486348,0,0,0,0,0,0
1.23_461.2813m/z,CSID65328241,*,M+NH4,C29H33NO3,33.8,0,3.224924642,72.83057262,100 - 32.2 - 5.64 - 0.702,http://nonlinear.com/redirect/outbound?p=chemspider&param=65328241,2-Methyl-2-propanyl 4-hydroxy-3-methyl-N-(9-phenyl-9H-fluoren-9-yl)valinate,NA,461.281299,1,1.234066667,Only identification found,1,33.8,33.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.1473427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.098543012,0,0,0
1.23_545.4130m/z,CSID4446660,*,M+H-2H2O,C41H56O2,32.2,0,-2.104403749,63.61983447,100 - 45.1 - 10.3 - 1.6 - 0.19,http://nonlinear.com/redirect/outbound?p=chemspider&param=4446660,Farnoquinone,NA,545.4129566,1,1.234066667,Only identification found,1,32.2,32.2,0,0,0,0,0,1.002593347,0,0,0,0,0,0,0,55.91531996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.845291101,0,0,0,0,0,0,0,0,0,0,0,0,1.607485446,383.8049443,0,0,0,0,0,0
1.24_410.2901m/z,CSID59662744,*,M+NH4,C23H36O5,32.7,10.2,-0.116633298,53.69211736,100 - 25.5 - 4.14 - 0.504,http://nonlinear.com/redirect/outbound?p=chemspider&param=59662744,"(3β,5β,8ξ,12β)-3,12,14-Trihydroxycardanolide",NA,410.2900538,1,1.241666667,Only identification found,1,32.7,32.7,54.85690212,0,81.60667419,156.4819946,0,234.3470428,51.17604065,77.26827331,0,0,0,0,0,0,0,0,0,0,154.7275858,0,0,0,248.8585715,0,0,140.395046,0,0,0,0,0,24.04073979,0,24.69200384,0,197.0698574,0,36.15144348,0,116.3748305,58.81805655,0,0,0,267.3037824,0,0,0,0,0,112.7982471,0,14.33772815,975.0295277,0,230.6685375,0,0,0,240.760121
1.26_555.4359m/z,CSID65327160,*,2M+H,C16H27N3O,36.3,3.07,-3.882347314,82.81675849,100 - 18.7 - 1.87 - 0.131,http://nonlinear.com/redirect/outbound?p=chemspider&param=65327160,"3-[Cyclopentyl(1-methyl-1H-imidazol-2-yl)methyl]-4-isopropyl-1,3-oxazolidine",NA,555.4359479,1,1.2645,Only identification found,1,36.3,36.3,0,0,0,0,0,0.088149932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021853738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.311387122,0,0,0,0,344.0712496,0,53.09250379,0,0,0,0
1.30_317.1808m/z,CSID65324479,*,M+H-2H2O,C17H28N4O2S,37.1,0.0687,3.80576826,89.81604639,100 - 21 - 7.04 - 1.14 - 0.143,http://nonlinear.com/redirect/outbound?p=chemspider&param=65324479,"N,N-Dimethyl-4-{4-[4-(methylsulfonyl)-1-piperazinyl]phenyl}-3-pyrrolidinamine",NA,317.1807844,1,1.298733333,Maximum score by at least 10 points,3,37.1,24.7,984.742878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.6179748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
