Compound,Compound_ID,Accepted,Adducts,Formula,Score,Fragmentation_Score,Mass_Error_ppm,Isotope_Similarity,Theoretical_Isotope_Distribution,Link,Description,Neutral_mass_Da,mz,Charge,Retention_time_min,Reason_of_identification,Number_of_identifications,Maximum_score,Second_highest_score,HYG_001,HYG_002,HYG_003,HYG_004,HYG_005,HYG_006,HYG_008,HYG_009,HYG_010,HYG_011,HYG_012,HYG_013,HYG_014,HYG_015,HYG_016,HYG_017,HYG_018,HYG_019,HYG_020,HYG_021,HYG_022,HYG_023,HYG_024,HYG_025,HYG_026,HYG_027,HYG_028,HYG_029,HYG_030,HYG_031,HYG_032,HYG_033,HYG_034,HYG_035,HYG_036,HYG_037,HYG_038,HYG_039,HYG_040,HYG_041,HYG_042,HYG_043,HYG_044,HYG_045,HYG_046,HYG_047,HYG_048,HYG_049,HYG_050,HYG_051,HYG_052,HYG_053,HYG_054,HYG_055,HYG_056,HYG_057,HYG_058,HYG_059,HYG_060,HYG_061
4.59_675.3461m/z,HMDB0255216,*,2M+Hac-H,C14H28O5S,37.1,0,1.154644494,87.12492326,100 - 16.5 - 6.82 - 0.937 - 0.138,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0255216,n-octyl-beta-D-thioglucopyranoside,NA,675.3460526,1,4.585933333,Only identification found,1,37.1,37.1,3797.352808,3493.096562,1876.518748,1961.501983,2729.516818,2430.629122,2046.56365,3783.002216,1879.988289,2180.18684,1076.397354,2498.381706,3111.42827,1892.21323,988.2509776,2285.379066,4210.528586,928.6478906,3266.663059,2718.59599,1085.938332,3141.151845,784.6526454,5030.023542,2440.336782,2672.521312,846.6234767,1467.528658,1451.515732,1923.923983,1705.888071,0,1475.587186,1671.960589,4493.566861,3021.504533,1331.47225,2504.224594,783.13502,1845.044377,2325.453978,2067.888386,7140.138878,1869.426058,2068.058636,2749.086371,1349.454938,2772.876595,1555.43644,1801.851598,2695.237653,3913.526942,4542.470351,4283.55252,10277.42835,3499.235249,2667.204984,2084.638173,1988.089111,1890.707837
4.59_839.4511m/z,HMDB0243632,*,2M-H,C27H32O4,37.3,1.92,-2.109024203,87.30404694,100 - 29.7 - 5.08 - 0.636,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0243632,"(8alpha,10alpha,13alpha,17beta)-17-[(4-Hydroxyphenyl)carbonyl]androsta-3,5-diene-3-carboxylic acid",NA,839.45107,1,4.585933333,Only identification found,1,37.3,37.3,0,0,0,0,163.2220773,0,0,0,0,0,302.0224804,0,0,0,0,0,3347.440237,0,0,0,0,0,0,181.4376211,0,0,0,0,0,0,0,0,0,0,0,1513.339278,0,0,0,0,0,0,0,0,0,20.34899902,0,16.19662476,0,0,0,0,0,0,0,0,0,0,0,0
4.60_466.1330m/z,HMDB0060596,*,M-H2O-H,C25H27NO7S,43.4,30.4,0.094041557,86.92439227,100 - 28.8 - 9.95 - 2.03 - 0.345,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0060596,Ketotifen-N-glucuronide,NA,466.1330277,1,4.59735,Only identification found,1,43.4,43.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.60_541.0537m/z,HMDB0256293,*,2M-H,C5H9N3O10,35.5,0.98,6.285516146,83.65139354,100 - 6.99 - 2.27 - 0.147,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0256293,Pentrinitrol,NA,541.0537177,1,4.60115,Only identification found,1,35.5,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.67_773.2918m/z,HMDB0014828,*,2M-H,C21H23ClFN3O,31.3,0.145,-4.758812996,61.68799525,100 - 24.1 - 34.9 - 7.96 - 0.971,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0014828,Flurazepam,NA,773.2917754,1,4.669616667,Only identification found,1,31.3,31.3,260.2067573,369.1631577,189.0354653,134.2150269,263.5174276,0,168.8373392,274.0893623,43.53277588,214.6350947,0,0,0,0,38.14331055,94.65004206,0,0,181.4757892,0,16.37951612,197.5671246,0,0,145.4511404,145.6803589,0,0,0,0,19.86538696,0,16.9012146,37.87414551,0,0,0,81.84771729,0,0,109.5392151,41.25071942,523.0502531,105.9482874,99.20007188,226.6793033,107.672275,211.2173367,0,0,0,0,0,0,0,0,0,56.68130493,14.99542236,0
4.68_396.0395m/z,HMDB0252211,*,M+Cl,C18H16ClNO5,32.2,0,-4.497753239,66.36357451,100 - 20.2 - 34.9 - 6.78 - 0.976 - 0.106,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0252211,Fenoxaprop-ethyl,NA,396.0394776,1,4.677233333,Only identification found,1,32.2,32.2,2.753297232,0,0,60.11572313,0,0,18.14429015,0,0.697620923,0,1147.137309,6.054538308,0,2.083731524,0,0,0,0,0,54.56802529,0,0,2.479274181,19.74670564,0,0.344727534,671.1181017,0,0,0,1.529987672,209.899405,335.6131849,0,227.5670472,0,2.170379746,353.0610077,459.9917449,3.457985574,7.439663007,73.19684451,405.9622309,0,35.37890234,0,0,47.30667114,0,0,70.6580119,20.76180911,14.28745318,24.14004304,11.9594641,35.54462813,33.0849725,81.4523015,2.917905726,0
4.68_825.4149m/z,HMDB0254167,*,2M+Hac-H,C22H26FN3O2,37.7,0,-0.946150222,89.70792388,100 - 25.3 - 3.47 - 0.34,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0254167,Losmapimod,NA,825.4149365,1,4.677233333,Only identification found,1,37.7,37.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.30859375,0,0
4.68_352.0135m/z,HMDB0247893,*,M-H,C16H13Cl2NO4,30.3,2.4,-3.825035751,53.63921973,100 - 18 - 66.3 - 11.7 - 11.7 - 1.98 - 0.251,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0247893,Aceclofenac,NA,352.0135365,1,4.681033333,Only identification found,1,30.3,30.3,0,0,0,0,0,15.01295471,0,0,0,0,0,0,0,375.8047793,0,0,417.0518387,0,0,682.4435621,0,0,0,99.51672316,0,0,0,342.9615803,0,0,0,0,0,0,0,0,0,0,0,36.0284729,0,0,0,0,0,0,0,0,0,0,1251.249417,0,27.84568787,0,5980.381424,0,12.41213989,0,0,0
4.64_189.1128m/z,HMDB0062236,*,M-H2O-H,C9H20O5,38,3.37,-2.214098609,89.47628013,100 - 10.2 - 1.49 - 0.116,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0062236,"5S,6S-epoxy-15R-hydroxy-ETE",NA,189.1127718,1,4.635383333,Only identification found,1,38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.64_221.9577m/z,HMDB0040147,*,M-H,C9H6BrNO,27.4,0,7.600853628,45.70898223,100 - 10.2 - 98 - 9.96 - 0.656,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0040147,2-Bromo-1H-indole-3-carboxaldehyde,NA,221.9576942,1,4.635383333,Only identification found,1,27.4,27.4,59.90237522,188.5235723,117.437614,51.33811188,202.0197857,13.02050781,78.17777157,137.0976629,27.62960863,156.4333568,42.79600477,0,3.970886111,0,97.28847551,105.0606502,11.05992889,26.00388336,74.25771332,14.76897833,55.19775438,68.38573503,46.15325165,37.41263592,111.3253703,65.79087114,86.57445478,0,9.554389954,0,76.42096811,20.31488824,6.201690674,99.7993117,7.548088074,8.11997284,61.08571577,84.19216967,35.96772766,17.4818573,83.14734602,61.66006517,305.3882985,31.29798079,46.13398743,56.8827281,33.43270111,174.6791925,31.77769423,6.451095581,0,0,0,0,27.79103054,14.70445251,11.09710051,36.86679077,53.25898743,23.72769928
4.66_733.6846m/z,HMDB0244507,*,2M+Hac-H,C22H43NO,36.8,9.33,2.761997175,78.07139179,100 - 24.7 - 3.12 - 0.271,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0244507,13-Docosenamide,NA,733.6846444,1,4.662016667,Only identification found,1,36.8,36.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.66_448.0090m/z,HMDB0256648,*,M+Cl,C17H14ClF2N3O3S,32.2,0.124,-3.951619341,65.51410166,100 - 20.6 - 39.1 - 7.71 - 2.43 - 0.381,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0256648,"N-(3-(5-Chloro-1H-pyrrolo[2,3-b]pyridine-3-carbonyl)-2,4-difluorophenyl)propane-1-sulfonamide",NA,448.0090156,1,4.662016667,Only identification found,1,32.2,32.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.90145922,0,0,0,54.5788269,0,0,0,0,0
4.54_448.9484m/z,HMDB0303333,*,M-H2O-H,C16H10N2Na2O8S2+2,34.5,0,-2.4419994,75.31824855,100 - 20.1 - 12.6 - 2.18 - 0.602,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0303333,Indigotin disulfonate sodium,NA,448.948412,1,4.536483333,Only identification found,1,34.5,34.5,0,2.604064686,0,0,2.112018467,0,2.821619883,0,0,0,0,0,0,0,0,4.618680452,0,0,0,0,0,0,0,0,36.4202887,0,0,0,120.1170525,0,0,0,10.29927063,0,0,0,0,0,0,0,0,0,24.75959896,0,0,0,0,2.527816643,0,0,0,0,0,0,0,0,0,0,0,0
4.54_605.3403m/z,HMDB0248541,*,2M-H,C20H21N3,38.5,0,0.744823213,93.28797784,100 - 23 - 2.52 - 0.175,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0248541,Aptiganel,NA,605.3402706,1,4.536483333,Only identification found,1,38.5,38.5,7554.328612,20739.96011,13111.85988,10385.19541,16273.72871,7562.941003,10610.98417,13471.23272,4907.219913,22046.44933,5858.021752,7766.042107,9443.810844,6427.998369,6130.743537,13772.10804,12441.22288,2922.765344,13152.46044,8564.163019,5560.477327,15081.34852,1574.502837,14083.06129,13483.17284,4864.205002,5687.390097,4874.518545,8262.439787,6321.89808,3130.250111,845.0542876,7540.455079,5871.231747,12807.15262,9633.431361,2602.062656,6559.696136,1312.118912,6275.596193,3712.90914,12921.1572,32455.12766,5516.739321,5695.452612,17908.03593,6827.178195,17029.76953,3007.012228,6487.762687,8953.110633,11500.22811,12655.75393,12789.88015,27795.76541,9715.458625,8221.211292,8804.237681,2948.973132,5894.283329
4.54_428.9953m/z,HMDB0060712,*,2M-H,C8H7Cl2N3,30.8,0,-2.027843322,56.60160743,100 - 9.83 - 64.4 - 6.29 - 10.5 - 1.01,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0060712,"2-Amino-5,6-dichloro-3,4,-dihydroquinazoline",NA,428.9952569,1,4.540283333,Only identification found,1,30.8,30.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.63699341,0,0,0,63.89178374,0,0,0
4.51_352.0132m/z,HMDB0247893,*,M-H,C16H13Cl2NO4,29.7,0.901,-4.857470219,53.03634109,100 - 18 - 66.3 - 11.7 - 11.7 - 1.98 - 0.251,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0247893,Aceclofenac,NA,352.0131721,1,4.50605,Only identification found,1,29.7,29.7,0,193.1027699,0,0,0,0,14.62942505,0,60.28789168,0,0,0,0,0,0,0,0,244.6231661,232.1130978,0,0,515.4990742,0,0,0,1539.217764,0,0,1290.753191,0,0,0,0,0,0,0,0,109.5865751,864.2578192,0,133.5854599,0,0,173.6884883,0,0,0,0,72.90060012,346.2069244,0.174063142,0,0,0,6.141889698,12.55229239,0,159.4928797,150.9583987,0
4.57_440.9940m/z,HMDB0250359,*,2M+Hac-H,C7H7Cl2NO,31.9,2.18,-2.17881244,60.07751838,100 - 8.05 - 64.4 - 5.17 - 10.5 - 0.837,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0250359,Clopidol,NA,440.9939572,1,4.574516667,Only identification found,1,31.9,31.9,0,0,0,465.6469004,0,0,0,0,0,0,0,0,0,0,413.3601961,0,0,0,0,0,187.0656433,0,0,0,0,0,0,0,0,0,0,0,943.8663374,174.4613082,0,0,0,0,0,0,0,0,0,0,1392.913932,0,0,0,0,0,0,0,0,0,0,0,0,3200.037088,0,0
4.57_444.9730m/z,HMDB0247702,*,M-H,C9H2F16O2,32.7,0,0.748451782,64.27763619,100 - 9.83 - 0.842,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0247702,"2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9-Hexadecafluorononanoic acid",NA,444.9729882,1,4.574516667,Only identification found,1,32.7,32.7,1306.137369,1036.832049,757.7985843,1122.701548,729.6230389,0,1139.948834,1521.106644,1310.923438,737.1224213,1316.359113,0,0,0,1030.134349,1134.527421,0,460.5966787,1225.231673,0,1032.278467,0,953.6318257,0,683.1464929,1143.575872,866.2410739,0,402.6691766,0,328.4979248,497.0934854,438.4991179,1160.869794,0,0,863.1680409,309.5919204,785.7186087,0,1424.643825,1479.301704,0,1328.858234,1498.127584,875.0852053,1374.075244,487.362514,292.2947998,355.1793568,0,0,0,0,0,0,0,609.7505886,529.7335946,0
4.55_79.9571m/z,HMDB0304277,*,M-H,HO3S-,38,0,-3.635406904,94.28354171,100 - 0.926 - 5.14,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0304277,bisulfite,NA,79.95706912,1,4.5517,Only identification found,1,38,38,3494.814069,994.1480446,655.4945097,1685.551533,539.1868957,0,1777.984854,2333.114817,2883.134232,549.7087536,1953.503165,0,0,0,1399.276904,1615.756941,0,1981.84635,1811.412245,0,1740.545231,0,3090.434275,0,811.7328771,3352.218964,1331.095628,0,715.2337666,0,2756.686759,573.4573059,1372.531132,2399.696245,0,0,3293.058024,2261.509002,3631.092919,0,4376.077435,919.07463,0,2607.515818,2856.199249,872.5216711,2032.288996,340.8024061,2426.480308,1489.939378,0,0,0,0,0,0,0,1425.40239,4082.378681,0
4.56_490.9632m/z,HMDB0032822,*,2M-H,C8H6O7S,35.5,0.168,7.35613923,85.57949632,100 - 9.79 - 6.39 - 0.558 - 0.117,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0032822,"5-Sulfo-1,3-benzenedicarboxylic acid",NA,490.9631896,1,4.5555,Only identification found,1,35.5,35.5,1823.258489,444.8900756,225.5456975,856.5335706,121.0172974,0,830.9013469,1308.679808,1540.917362,182.788469,1073.612018,0,0,0,718.5451099,528.9116589,0,865.060494,1031.793409,0,901.3167545,0,1541.043109,0,332.0170634,1714.387214,665.3399842,0,257.9187174,0,1307.854231,165.1097708,534.6742174,1307.065505,0,0,1670.506227,1009.574219,1713.151698,0,2000.429671,378.9844861,0,1368.330829,1380.532677,368.240002,1129.299431,55.04325365,1116.829713,685.5310269,0,0,0,0,0,0,0,638.7108784,1838.67371,0
4.78_737.7156m/z,HMDB0000583,*,2M+Hac-H,C22H45NO,35.8,3.55,2.166338607,78.05347435,100 - 24.7 - 3.13 - 0.271,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0000583,Docosanamide,NA,737.7155514,1,4.776133333,Only identification found,1,35.8,35.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.75_344.9969m/z,HMDB0260260,*,M-H2O-H,C8H5F13O,37.4,0,4.015450656,91.50007153,100 - 8.75 - 0.541,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0260260,"3,3,4,4,5,5,6,6,7,7,8,8,8-Tridecafluorooctan-1-ol",NA,344.9969022,1,4.7495,Only identification found,1,37.4,37.4,0,0,0,0,0,222.1208506,0,0,0,0,0,704.3931338,580.3688335,281.1849217,0,0,759.2505078,0,0,482.2632289,0,0,0,666.1384773,0,0,0,463.633894,0,448.7911687,0,0,0,0,684.4709482,0,0,0,0,959.3808918,0,0,0,0,0,0,0,0,0,0,646.9542138,660.9182862,650.0066381,745.3492594,586.7048807,868.5476561,907.8529167,0,0,944.0450611
4.76_444.9744m/z,HMDB0247702,*,M-H,C9H2F16O2,36.1,0,3.871285293,85.00930877,100 - 9.83 - 0.842,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0247702,"2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9-Hexadecafluorononanoic acid",NA,444.9743809,1,4.757116667,Only identification found,1,36.1,36.1,0,0,0,0,0,67.34161377,0,260.176938,144.6774351,0,0,48.10542297,139.0558318,88.28716739,0,0,68.94558716,0,0,257.8546762,0,0,0,442.3324218,0,0,0,0,0,84.249053,0,0,0,0,92.27656651,0,0,0,0,358.7164578,0,0,0,0,75.40715239,0,0,0,0,0,48.9314547,109.9732112,34.01338196,210.5349877,12.44091797,164.8114699,211.6770512,15.62796769,0,264.3301313
4.76_438.1024m/z,HMDB0260408,*,M+Hac-H,C20H18F3N3O3S,32.9,0.592,0.668408351,64.96360715,100 - 23.8 - 7.86 - 1.39 - 0.192,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0260408,"N-[2-[(R)-[3-Methyl-4-(2,2,2-trifluoroethoxy)pyridin-2-yl]methylsulfinyl]-1H-pyrrol-3-yl]benzamide",NA,438.1023893,1,4.760916667,Only identification found,1,32.9,32.9,0,0,0,0,0.259411087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.471745819,0,0,0,0,0,0,0,0,0,0,47.86179268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.80_410.0489m/z,HMDB0038419,*,M+Hac-H,C14H19NO9S2,38.3,6.63,-3.081643619,88.75243584,100 - 17.7 - 12.4 - 1.93 - 0.579,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0038419,Glucotropaeolin,NA,410.0488626,1,4.79515,Only identification found,1,38.3,38.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.29355298,0,0,0,0,0,0,0,0,0,0,0,0,0
4.80_291.0176m/z,HMDB0258011,*,M-H2O-H,C9H12FN2O7P,37.5,3.64,-3.929062372,88.48274169,100 - 10.9 - 1.98 - 0.172,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0258011,"[(2R,3S,5R)-5-(2,4-Dioxopyrimidin-1-yl)-3-hydroxyoxolan-2-yl]methoxy-fluorophosphinic acid",NA,291.0175563,1,4.79895,Only identification found,1,37.5,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460.2479139,0,0,0,7.971070703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.80_789.1758m/z,HMDB0245502,*,2M-H,C18H16F3N3O2S,35.4,0.0894,0.012017744,76.85967878,100 - 21.6 - 7.16 - 1.18 - 0.149,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0245502,"2,5-Dimethylcelecoxib",NA,789.1757979,1,4.802766667,Only identification found,1,35.4,35.4,0,0,48.33342188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.81_861.3447m/z,HMDB0252713,*,2M+Hac-H,C19H29Cl2N3O2,29.3,2.03,4.320035141,49.38121647,100 - 22.1 - 66.7 - 14.3 - 12 - 2.41 - 0.29,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0252713,Ghrelin agonist HM01,NA,861.3446822,1,4.806566667,Only identification found,1,29.3,29.3,183.2180338,320.860321,0,110.243927,188.9681847,0,165.9673758,327.2267287,97.04650927,169.210083,17.04553223,0,0,0,0,195.8735264,0,0,184.3196873,0,29.11682177,147.4004603,0,0,90.76727295,142.4918631,0,0,0,0,16.50622559,0,0,22.38122559,0,0,0,98.0390625,0,0,163.5458679,136.4150707,423.679896,135.5380869,148.9863262,114.5969248,0,14.85388184,0,19.39782715,0,0,0,0,0,0,0,37.87194729,55.4137888,0
4.78_777.3223m/z,HMDB0302140,*,2M+Hac-H,C20H24ClN2O2,31,0,4.4227021,60.23854942,100 - 22.7 - 34.8 - 7.52 - 0.937,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0302140,Quinine hydrochloride,NA,777.3222893,1,4.779933333,Only identification found,1,31,31,17.15472412,219.1942521,0,68.92571926,98.03215645,0,63.06466233,204.8444408,55.66491584,165.8629268,0.38797789,0,0,0,0,101.359192,0,0,137.452295,0,0.000604146,80.1802562,0.003012703,0,16.62338257,93.03848314,21.19326567,0,0,0,0,0,0,18.36656205,0,0,0,39.1555808,15.30874634,0,63.3600769,90.08864679,225.8544304,65.97805356,98.07457828,39.41983614,0.749872045,0,0,0,0,0,0,0,0,0,0,18.09371901,38.80010986,0
4.78_870.8735m/z,HMDB0252265,*,2M-H,C12H4Cl2F6N4OS,29.7,0,3.818797691,52.89883371,100 - 15.3 - 69.7 - 10.5 - 14 - 2.04 - 0.645,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0252265,Fipronil,NA,870.8734661,1,4.779933333,Only identification found,1,29.7,29.7,0,0,7619.90293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1205.772998,1883.496221,0,0,0,0,0,0,0,0,0,0,0,0
4.78_93.0811m/z,HMDB0244208,*,M-H2O-H,C6H12N2,36.5,0,-9.725733034,92.94338075,100 - 7.36 - 0.234,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0244208,"1,4-Diazabicyclo[2.2.2]octane",NA,93.08111702,1,4.783733333,Only identification found,1,36.5,36.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,819.8343326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.79_137.0243m/z,Salicylic_acid,*,M-H,C7H6O3,56.9,21.9,-1.206179978,99.17873555,100 - 7.75 - 0.876,NA,Salicylic acid,NA,137.0242511,1,4.79135,Maximum score by at least 10 points,15,56.9,41.8,997.8299113,2926.945938,1625.158108,1457.721705,3222.665282,1612.910097,2435.511347,3397.53156,2171.829542,5002.799115,5115.855592,630.6734071,1119.090634,2078.375528,2491.861243,2559.268122,1115.47169,6151.301368,2807.901952,957.7707707,3050.548395,3338.970025,3125.069871,1183.483249,2274.687792,7081.772645,1907.11922,173327.8203,1997.808762,846.9668386,1760.878963,1568.722296,1359.053851,2127.733779,732.4344644,3723.760906,1831.846227,2635.937085,2517.614434,1248.19606,41172.71497,3554.716708,3844.116887,1841.638116,4080.874515,1274.448088,2617.200049,3255.913494,1267.74046,1673.27615,2821.215355,834.5823939,17590.40469,2935.677193,23213.81881,3986.0694,981.7744529,2944.774053,1685.782002,1813.092087
4.79_595.0713m/z,HMDB0254681,*,2M+Hac-H,C11H10Cl2N4,30.8,3.08,1.74202481,53.16156575,100 - 13.5 - 64.8 - 8.64 - 10.8 - 1.4,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0254681,Metoprine,NA,595.0712883,1,4.78755,Only identification found,1,30.8,30.8,0,0,0,0,0,0,0,0,0,0,0,0,3.841519392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1509.688758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.648063344,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5404059,0,0
4.79_470.0078m/z,HMDB0257324,*,M-H,C16H15ClN5O6PS,31.3,0,-3.827074556,60.88939931,100 - 20.3 - 39.7 - 7.75 - 2.66 - 0.423,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0257324,8-(4-Chlorophenylthio)-cAMP,NA,470.0078395,1,4.78755,Only identification found,1,31.3,31.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2438.350372,0,0,0,0,0,0,0,0,0,0,0,47.06431484,44.22389221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.05499268,0,0,0,69.36589003
4.75_397.0045m/z,HMDB0250516,*,M-H2O-H,C17H12ClF3N2O3S,34.7,0,3.508568259,77.78850017,100 - 20.2 - 39 - 7.56 - 2.41 - 0.372,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0250516,"5-[(4-{[3-Chloro-5-(trifluoromethyl)pyridin-2-yl]oxy}-2-methylphenyl)methyl]-1,3-thiazolidine-2,4-dione",NA,397.0045441,1,4.7457,Only identification found,1,34.7,34.7,648.9791704,819.1869881,709.7467988,479.4263801,744.8890557,6205.722935,657.8109482,785.9885784,777.9305049,711.199492,726.6657021,27458.22918,20220.18496,6991.873688,624.6556697,734.5123259,29461.72671,423.9348944,680.6896491,16401.92995,619.8587466,710.3885355,645.7590618,43782.7193,598.1054707,741.5510187,656.1363573,24221.09556,460.7875402,15420.84926,475.5662908,554.4616062,493.9961017,737.414694,68534.94803,941.8152623,695.8096122,599.1820054,693.9507995,38717.51831,822.3540482,663.15625,768.9746873,765.7182109,715.6613584,662.280845,724.2006493,687.9473877,470.9034266,456.5122293,20424.23901,27920.84786,78308.28686,75440.69356,58049.41184,47871.44982,46299.87975,354.6452398,681.5440912,37305.82107
4.71_255.1650m/z,HMDB0257613,*,M+Cl,C14H24N2,35.4,0,7.398300045,85.20109849,100 - 16.1 - 1.22,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0257613,"2-N,2-N-Dibutylbenzene-1,2-diamine",NA,255.1649791,1,4.711466667,Only identification found,1,35.4,35.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.72_372.0272m/z,HMDB0252820,*,M+Cl,C10H15N3O8S,34.7,9.61,-0.423852785,64.28866465,100 - 13.2 - 6.97 - 0.806 - 0.153,http://nonlinear.com/redirect/outbound?p=hmdb&param=HMDB0252820,Glutathione peroxide,NA,372.0272439,1,4.715266667,Only identification found,1,34.7,34.7,0,0,0,0,0,0,0,0,0,0,12.20991516,0,0,0,0,0,0,0,0,10.82288358,0,0,0,0,0,0,0,0,15.00634718,0,0,235.199792,0,0,0,0,0,0,0,0,102.4446857,247.1223937,192.582425,0,233.3402922,0,0,0,44.67088555,108.7670903,0,26.84521207,0,0,0,25.91023254,0,0,0,0
